order_id,order_region,market,shipping_mode,total_line_items,total_item_units,total_order_value,actual_shipping_days,scheduled_shipping_days,max_lead_time_variance,is_late_delivery,complexity_bucket
51305,South America,LATAM,First Class,4,8.0,895.97,2,1,1,1,Medium Complexity (3-4)
51291,Central America,LATAM,Standard Class,4,9.0,728.53,2,4,-2,0,Medium Complexity (3-4)
51183,North Africa,Africa,Same Day,3,6.0,623.43,0,0,0,0,Medium Complexity (3-4)
51142,West Asia,Pacific Asia,First Class,2,6.0,482.93,2,1,1,1,Low Complexity (2)
51052,South Asia,Pacific Asia,Second Class,5,15.0,1164.07,3,2,1,1,High Complexity (5+)
50963,Eastern Europe,Europe,First Class,2,2.0,439.97,2,1,1,1,Low Complexity (2)
50823,South Asia,Pacific Asia,Standard Class,4,11.0,838.09,4,4,0,0,Medium Complexity (3-4)
50820,Eastern Europe,Europe,Standard Class,3,3.0,490.45,6,4,2,1,Medium Complexity (3-4)
50729,West Asia,Pacific Asia,First Class,5,11.0,1296.88,2,1,1,1,High Complexity (5+)
50624,East Africa,Africa,Second Class,4,5.0,796.74,5,2,3,1,Medium Complexity (3-4)
50406,West Asia,Pacific Asia,Standard Class,5,11.0,1262.42,2,4,-2,0,High Complexity (5+)
50245,West Asia,Pacific Asia,Same Day,3,6.0,689.99,0,0,0,0,Medium Complexity (3-4)
50138,West Asia,Pacific Asia,Second Class,5,12.0,960.73,4,2,2,1,High Complexity (5+)
50062,West Asia,Pacific Asia,Second Class,4,6.0,879.02,3,2,1,1,Medium Complexity (3-4)
50055,West Africa,Africa,Second Class,2,4.0,428.11,6,2,4,1,Low Complexity (2)
49875,Eastern Europe,Europe,Standard Class,2,6.0,602.48,6,4,2,1,Low Complexity (2)
49853,Eastern Europe,Europe,Standard Class,3,3.0,650.15,4,4,0,0,Medium Complexity (3-4)
49838,West Asia,Pacific Asia,Standard Class,4,10.0,858.28,4,4,0,0,Medium Complexity (3-4)
49738,West Asia,Pacific Asia,First Class,3,6.0,996.73,2,1,1,1,Medium Complexity (3-4)
49596,West Asia,Pacific Asia,First Class,5,9.0,1306.4,2,1,1,1,High Complexity (5+)
49483,East Africa,Africa,Second Class,5,7.0,1305.37,4,2,2,1,High Complexity (5+)
49388,West Africa,Africa,Standard Class,5,9.0,909.66,4,4,0,0,High Complexity (5+)
49336,West Asia,Pacific Asia,Standard Class,5,11.0,705.7,2,4,-2,0,High Complexity (5+)
49306,West Asia,Pacific Asia,Standard Class,3,7.0,894.42,2,4,-2,0,Medium Complexity (3-4)
49208,North Africa,Africa,Standard Class,4,8.0,1059.91,4,4,0,0,Medium Complexity (3-4)
49137,West Asia,Pacific Asia,Standard Class,5,11.0,1081.01,3,4,-1,0,High Complexity (5+)
49088,North Africa,Africa,Standard Class,1,1.0,395.98,4,4,0,0,Single Item (1)
49057,West Africa,Africa,Second Class,5,13.0,1475.57,3,2,1,1,High Complexity (5+)
48943,South Asia,Pacific Asia,Standard Class,4,7.0,818.48,4,4,0,0,Medium Complexity (3-4)
48687,West Africa,Africa,Standard Class,4,9.0,925.46,3,4,-1,0,Medium Complexity (3-4)
48635,Eastern Europe,Europe,Standard Class,4,4.0,826.15,6,4,2,1,Medium Complexity (3-4)
48532,West Africa,Africa,Standard Class,2,2.0,456.97,3,4,-1,0,Low Complexity (2)
48511,Central Africa,Africa,Same Day,3,7.0,642.94,0,0,0,0,Medium Complexity (3-4)
48503,East Africa,Africa,Same Day,2,2.0,647.96,0,0,0,0,Low Complexity (2)
48408,West Asia,Pacific Asia,Standard Class,4,4.0,669.46,4,4,0,0,Medium Complexity (3-4)
48360,South Asia,Pacific Asia,Second Class,4,11.0,980.08,6,2,4,1,Medium Complexity (3-4)
48227,Eastern Europe,Europe,Second Class,5,16.0,1038.32,3,2,1,1,High Complexity (5+)
48131,East Africa,Africa,Standard Class,5,11.0,818.37,2,4,-2,0,High Complexity (5+)
47972,Eastern Europe,Europe,Standard Class,2,2.0,429.48,3,4,-1,0,Low Complexity (2)
47925,Eastern Europe,Europe,First Class,2,2.0,497.98,2,1,1,1,Low Complexity (2)
47900,East Africa,Africa,First Class,2,2.0,496.27,2,1,1,1,Low Complexity (2)
47834,West Asia,Pacific Asia,Same Day,4,9.0,949.92,0,0,0,0,Medium Complexity (3-4)
47796,Canada,USCA,Standard Class,4,12.0,1159.42,2,4,-2,0,Medium Complexity (3-4)
47709,North Africa,Africa,Second Class,1,1.0,387.98,5,2,3,1,Single Item (1)
47567,North Africa,Africa,First Class,5,12.0,1262.63,2,1,1,1,High Complexity (5+)
47526,West Africa,Africa,Standard Class,5,11.0,935.37,2,4,-2,0,High Complexity (5+)
47525,Eastern Europe,Europe,Standard Class,3,7.0,780.47,6,4,2,1,Medium Complexity (3-4)
47471,Eastern Europe,Europe,Standard Class,3,5.0,699.8,2,4,-2,0,Medium Complexity (3-4)
47296,Eastern Europe,Europe,First Class,2,6.0,631.43,2,1,1,1,Low Complexity (2)
47269,Eastern Europe,Europe,Second Class,5,6.0,1269.12,5,2,3,1,High Complexity (5+)
47090,West Asia,Pacific Asia,Standard Class,5,14.0,919.29,6,4,2,1,High Complexity (5+)
47037,South Asia,Pacific Asia,Standard Class,4,8.0,753.94,3,4,-1,0,Medium Complexity (3-4)
46876,North Africa,Africa,Standard Class,4,4.0,998.94,2,4,-2,0,Medium Complexity (3-4)
46528,West Asia,Pacific Asia,First Class,5,5.0,945.93,2,1,1,1,High Complexity (5+)
46365,Canada,USCA,Second Class,4,10.0,870.91,6,2,4,1,Medium Complexity (3-4)
46243,East Africa,Africa,Standard Class,5,14.0,1276.06,4,4,0,0,High Complexity (5+)
46121,West Africa,Africa,Second Class,3,6.0,573.77,2,2,0,0,Medium Complexity (3-4)
46011,Eastern Europe,Europe,Standard Class,5,11.0,1218.91,2,4,-2,0,High Complexity (5+)
45971,Eastern Europe,Europe,First Class,4,8.0,791.09,2,1,1,1,Medium Complexity (3-4)
45563,West Asia,Pacific Asia,Same Day,2,5.0,513.91,0,0,0,0,Low Complexity (2)
45452,Southern Africa,Africa,Standard Class,3,6.0,577.98,3,4,-1,0,Medium Complexity (3-4)
45413,Central Asia,Pacific Asia,Standard Class,3,6.0,917.9,4,4,0,0,Medium Complexity (3-4)
45274,Eastern Europe,Europe,First Class,5,12.0,868.3,2,1,1,1,High Complexity (5+)
45059,Eastern Europe,Europe,Standard Class,4,8.0,864.82,5,4,1,1,Medium Complexity (3-4)
44942,North Africa,Africa,Second Class,3,3.0,719.44,3,2,1,1,Medium Complexity (3-4)
44938,North Africa,Africa,Standard Class,2,5.0,543.14,4,4,0,0,Low Complexity (2)
44731,West Africa,Africa,Second Class,1,1.0,351.98,2,2,0,0,Single Item (1)
44512,West Asia,Pacific Asia,Standard Class,5,10.0,979.6,3,4,-1,0,High Complexity (5+)
44416,Eastern Europe,Europe,Standard Class,4,12.0,789.15,2,4,-2,0,Medium Complexity (3-4)
44387,Eastern Europe,Europe,Second Class,5,10.0,889.13,3,2,1,1,High Complexity (5+)
44233,North Africa,Africa,Standard Class,3,7.0,915.91,4,4,0,0,Medium Complexity (3-4)
44057,West Africa,Africa,Standard Class,4,4.0,704.94,3,4,-1,0,Medium Complexity (3-4)
43991,West Asia,Pacific Asia,Same Day,5,8.0,1070.0,0,0,0,0,High Complexity (5+)
43713,East Africa,Africa,Second Class,2,2.0,436.97,4,2,2,1,Low Complexity (2)
43679,North Africa,Africa,First Class,5,10.0,851.76,2,1,1,1,High Complexity (5+)
43619,West Asia,Pacific Asia,Standard Class,4,4.0,1333.93,5,4,1,1,Medium Complexity (3-4)
43445,East Africa,Africa,Standard Class,5,10.0,869.56,6,4,2,1,High Complexity (5+)
43354,West Asia,Pacific Asia,Standard Class,4,12.0,818.69,5,4,1,1,Medium Complexity (3-4)
43188,West Africa,Africa,First Class,3,10.0,804.24,2,1,1,1,Medium Complexity (3-4)
43140,West Asia,Pacific Asia,Standard Class,5,7.0,1097.63,6,4,2,1,High Complexity (5+)
42974,North Africa,Africa,First Class,5,10.0,998.37,2,1,1,1,High Complexity (5+)
42894,West Africa,Africa,Standard Class,3,5.0,723.41,5,4,1,1,Medium Complexity (3-4)
42788,North Africa,Africa,Second Class,5,8.0,969.86,4,2,2,1,High Complexity (5+)
42766,Southern Europe,Europe,First Class,3,6.0,597.44,2,1,1,1,Medium Complexity (3-4)
42686,North Africa,Africa,First Class,5,11.0,1000.85,2,1,1,1,High Complexity (5+)
42652,West Asia,Pacific Asia,Standard Class,5,9.0,835.75,3,4,-1,0,High Complexity (5+)
42600,Central Africa,Africa,Standard Class,1,1.0,327.98,6,4,2,1,Single Item (1)
42395,North Africa,Africa,Second Class,5,15.0,1174.04,6,2,4,1,High Complexity (5+)
42055,Eastern Asia,Pacific Asia,Second Class,5,9.0,973.35,6,2,4,1,High Complexity (5+)
41608,West Asia,Pacific Asia,Standard Class,4,7.0,1061.82,4,4,0,0,Medium Complexity (3-4)
41357,West Asia,Pacific Asia,Standard Class,5,6.0,1201.42,3,4,-1,0,High Complexity (5+)
41275,West of USA,USCA,First Class,2,2.0,462.82,2,1,1,1,Low Complexity (2)
41192,US Center,USCA,First Class,5,16.0,1057.83,2,1,1,1,High Complexity (5+)
41181,West of USA,USCA,Standard Class,2,5.0,639.96,2,4,-2,0,Low Complexity (2)
41153,South of  USA,USCA,Standard Class,4,4.0,936.44,4,4,0,0,Medium Complexity (3-4)
41121,West of USA,USCA,Second Class,4,9.0,787.47,2,2,0,0,Medium Complexity (3-4)
41010,East of USA,USCA,Standard Class,2,2.0,454.57,6,4,2,1,Low Complexity (2)
40977,West of USA,USCA,Second Class,4,5.0,742.24,3,2,1,1,Medium Complexity (3-4)
40954,East of USA,USCA,First Class,5,9.0,1115.89,2,1,1,1,High Complexity (5+)
70510,Southern Europe,Europe,Standard Class,1,1.0,1245.0,6,4,2,1,Single Item (1)
68227,Northern Europe,Europe,Standard Class,5,8.0,1206.91,3,4,-1,0,High Complexity (5+)
14555,Western Europe,Europe,Standard Class,4,9.0,708.51,6,4,2,1,Medium Complexity (3-4)
65635,Southern Europe,Europe,Standard Class,5,16.0,839.86,6,4,2,1,High Complexity (5+)
15132,Southern Europe,Europe,Standard Class,5,11.0,412.14,3,4,-1,0,High Complexity (5+)
61945,Northern Europe,Europe,Standard Class,4,7.0,520.92,6,4,2,1,Medium Complexity (3-4)
14381,Northern Europe,Europe,Standard Class,5,7.0,1515.7,2,4,-2,0,High Complexity (5+)
64702,Western Europe,Europe,Standard Class,4,7.0,753.45,3,4,-1,0,Medium Complexity (3-4)
69180,Western Europe,Europe,Standard Class,1,1.0,28.9,6,4,2,1,Single Item (1)
16412,Western Europe,Europe,Standard Class,5,8.0,947.51,3,4,-1,0,High Complexity (5+)
65123,Southern Europe,Europe,Standard Class,3,3.0,671.16,4,4,0,0,Medium Complexity (3-4)
1653,Central America,LATAM,Standard Class,3,5.0,589.97,4,4,0,0,Medium Complexity (3-4)
54641,South America,LATAM,Standard Class,3,7.0,304.11,2,4,-2,0,Medium Complexity (3-4)
9738,Caribbean,LATAM,Standard Class,5,7.0,639.48,4,4,0,0,High Complexity (5+)
4492,Central America,LATAM,Standard Class,1,1.0,123.49,3,4,-1,0,Single Item (1)
6887,Central America,LATAM,Standard Class,4,5.0,651.92,3,4,-1,0,Medium Complexity (3-4)
5718,Central America,LATAM,Standard Class,5,6.0,1049.53,4,4,0,0,High Complexity (5+)
3736,Central America,LATAM,Standard Class,4,9.0,526.69,2,4,-2,0,Medium Complexity (3-4)
6009,Central America,LATAM,Standard Class,4,7.0,539.04,5,4,1,1,Medium Complexity (3-4)
57240,Central America,LATAM,Standard Class,3,4.0,467.93,6,4,2,1,Medium Complexity (3-4)
7867,Central America,LATAM,Standard Class,5,11.0,837.37,3,4,-1,0,High Complexity (5+)
7014,Central America,LATAM,Standard Class,4,7.0,489.83,5,4,1,1,Medium Complexity (3-4)
53274,Central America,LATAM,Standard Class,2,4.0,441.07,5,4,1,1,Low Complexity (2)
7763,Central America,LATAM,Standard Class,2,4.0,493.95,4,4,0,0,Low Complexity (2)
5088,Central America,LATAM,Standard Class,5,12.0,1096.44,4,4,0,0,High Complexity (5+)
4387,Central America,LATAM,Standard Class,2,3.0,289.36,3,4,-1,0,Low Complexity (2)
4563,Central America,LATAM,Standard Class,4,14.0,1014.66,4,4,0,0,Medium Complexity (3-4)
52192,South America,LATAM,Standard Class,2,2.0,100.09,3,4,-1,0,Low Complexity (2)
74637,Oceania,Pacific Asia,Standard Class,1,1.0,250.35,3,4,-1,0,Single Item (1)
75248,Southeast Asia,Pacific Asia,Standard Class,1,1.0,263.74,4,4,0,0,Single Item (1)
76946,Oceania,Pacific Asia,Standard Class,1,1.0,213.66,2,4,-2,0,Single Item (1)
26878,Southeast Asia,Pacific Asia,Standard Class,2,2.0,272.83,4,4,0,0,Low Complexity (2)
27652,Eastern Asia,Pacific Asia,Standard Class,1,1.0,55.79,3,4,-1,0,Single Item (1)
29318,South Asia,Pacific Asia,Standard Class,2,2.0,223.58,4,4,0,0,Low Complexity (2)
25229,Southeast Asia,Pacific Asia,Standard Class,4,7.0,744.52,5,4,1,1,Medium Complexity (3-4)
72434,Eastern Asia,Pacific Asia,Standard Class,1,1.0,158.14,5,4,1,1,Single Item (1)
72630,Southeast Asia,Pacific Asia,Standard Class,1,1.0,247.62,6,4,2,1,Single Item (1)
75423,Oceania,Pacific Asia,Standard Class,1,1.0,237.19,4,4,0,0,Single Item (1)
76969,Southeast Asia,Pacific Asia,Standard Class,1,1.0,179.13,5,4,1,1,Single Item (1)
35433,West of USA,USCA,Standard Class,4,7.0,771.71,4,4,0,0,Medium Complexity (3-4)
31718,West of USA,USCA,Standard Class,4,6.0,943.43,4,4,0,0,Medium Complexity (3-4)
36874,West of USA,USCA,Standard Class,1,1.0,239.98,5,4,1,1,Single Item (1)
26345,South Asia,Pacific Asia,Standard Class,1,2.0,109.18,6,4,2,1,Single Item (1)
45507,West Africa,Africa,Standard Class,1,3.0,104.37,3,4,-1,0,Single Item (1)
43359,Southern Africa,Africa,Standard Class,1,3.0,112.5,5,4,1,1,Single Item (1)
881,Caribbean,LATAM,Standard Class,5,21.0,985.25,2,4,-2,0,High Complexity (5+)
35848,West of USA,USCA,Standard Class,3,8.0,544.51,4,4,0,0,Medium Complexity (3-4)
38244,US Center,USCA,Standard Class,1,3.0,145.5,5,4,1,1,Single Item (1)
60378,Central America,LATAM,Standard Class,3,9.0,577.35,4,4,0,0,Medium Complexity (3-4)
52244,Caribbean,LATAM,Standard Class,2,5.0,280.64,5,4,1,1,Low Complexity (2)
3041,South America,LATAM,Standard Class,1,4.0,192.0,2,4,-2,0,Single Item (1)
9422,Caribbean,LATAM,Standard Class,5,21.0,1153.97,3,4,-1,0,High Complexity (5+)
29994,South Asia,Pacific Asia,Standard Class,4,10.0,1049.49,5,4,1,1,Medium Complexity (3-4)
40278,US Center,USCA,Standard Class,2,5.0,194.79,4,4,0,0,Low Complexity (2)
55520,South America,LATAM,Standard Class,5,17.0,1100.84,6,4,2,1,High Complexity (5+)
15386,Northern Europe,Europe,First Class,5,7.0,858.82,2,1,1,1,High Complexity (5+)
69991,Western Europe,Europe,First Class,1,1.0,310.68,2,1,1,1,Single Item (1)
10965,Western Europe,Europe,First Class,3,5.0,577.95,2,1,1,1,Medium Complexity (3-4)
61338,South America,LATAM,First Class,2,5.0,261.56,2,1,1,1,Low Complexity (2)
60273,South America,LATAM,First Class,3,8.0,545.48,2,1,1,1,Medium Complexity (3-4)
30693,Oceania,Pacific Asia,First Class,4,6.0,925.93,2,1,1,1,Medium Complexity (3-4)
23356,Oceania,Pacific Asia,First Class,3,3.0,641.06,2,1,1,1,Medium Complexity (3-4)
32390,East of USA,USCA,First Class,4,4.0,895.65,2,1,1,1,Medium Complexity (3-4)
65954,Western Europe,Europe,First Class,1,2.0,84.0,2,1,1,1,Single Item (1)
67285,Western Europe,Europe,First Class,3,9.0,551.95,2,1,1,1,Medium Complexity (3-4)
24562,South Asia,Pacific Asia,First Class,2,6.0,385.99,2,1,1,1,Low Complexity (2)
44743,West Asia,Pacific Asia,Same Day,5,13.0,911.09,0,0,0,0,High Complexity (5+)
65296,Western Europe,Europe,Same Day,1,3.0,144.0,0,0,0,0,Single Item (1)
40638,West of USA,USCA,Standard Class,1,1.0,331.98,4,4,0,0,Single Item (1)
40334,East of USA,USCA,Second Class,2,2.0,525.97,5,2,3,1,Low Complexity (2)
40306,East of USA,USCA,Same Day,5,13.0,1002.24,0,0,0,0,High Complexity (5+)
40153,West of USA,USCA,Standard Class,2,4.0,382.68,4,4,0,0,Low Complexity (2)
40151,East of USA,USCA,First Class,5,9.0,660.95,2,1,1,1,High Complexity (5+)
40036,East of USA,USCA,Standard Class,5,9.0,716.76,2,4,-2,0,High Complexity (5+)
39986,East of USA,USCA,Standard Class,5,6.0,1019.01,2,4,-2,0,High Complexity (5+)
39765,US Center,USCA,First Class,5,13.0,768.23,2,1,1,1,High Complexity (5+)
39757,East of USA,USCA,Standard Class,4,7.0,969.16,3,4,-1,0,Medium Complexity (3-4)
39748,West of USA,USCA,Standard Class,3,3.0,726.95,4,4,0,0,Medium Complexity (3-4)
39711,US Center,USCA,First Class,5,8.0,927.83,2,1,1,1,High Complexity (5+)
39680,East of USA,USCA,Standard Class,2,2.0,481.98,6,4,2,1,Low Complexity (2)
39602,US Center,USCA,First Class,5,10.0,836.06,2,1,1,1,High Complexity (5+)
39556,US Center,USCA,Second Class,5,14.0,947.36,2,2,0,0,High Complexity (5+)
39469,West of USA,USCA,Standard Class,3,5.0,676.41,5,4,1,1,Medium Complexity (3-4)
39444,South of  USA,USCA,First Class,4,10.0,843.11,2,1,1,1,Medium Complexity (3-4)
39426,West of USA,USCA,Second Class,4,7.0,961.82,2,2,0,0,Medium Complexity (3-4)
39423,US Center,USCA,First Class,3,7.0,896.92,2,1,1,1,Medium Complexity (3-4)
39376,East of USA,USCA,Standard Class,2,2.0,367.96,2,4,-2,0,Low Complexity (2)
39350,East of USA,USCA,Standard Class,4,9.0,736.91,6,4,2,1,Medium Complexity (3-4)
39348,East of USA,USCA,Standard Class,4,9.0,611.59,4,4,0,0,Medium Complexity (3-4)
39287,US Center,USCA,Same Day,5,15.0,1060.33,0,0,0,0,High Complexity (5+)
38947,East of USA,USCA,Standard Class,1,1.0,391.98,3,4,-1,0,Single Item (1)
38941,West of USA,USCA,Second Class,3,8.0,652.76,2,2,0,0,Medium Complexity (3-4)
38865,West of USA,USCA,Standard Class,2,2.0,543.97,6,4,2,1,Low Complexity (2)
38805,East of USA,USCA,Standard Class,5,9.0,728.65,6,4,2,1,High Complexity (5+)
38694,East of USA,USCA,Standard Class,4,8.0,977.42,5,4,1,1,Medium Complexity (3-4)
38640,East of USA,USCA,Second Class,1,1.0,331.98,6,2,4,1,Single Item (1)
38510,West of USA,USCA,Same Day,1,1.0,351.98,0,0,0,0,Single Item (1)
38418,West of USA,USCA,First Class,1,1.0,359.98,2,1,1,1,Single Item (1)
38402,East of USA,USCA,First Class,4,6.0,536.66,2,1,1,1,Medium Complexity (3-4)
38271,US Center,USCA,Same Day,3,8.0,850.91,1,0,1,1,Medium Complexity (3-4)
38260,South of  USA,USCA,Standard Class,4,7.0,959.01,6,4,2,1,Medium Complexity (3-4)
38198,West of USA,USCA,Second Class,3,5.0,630.74,4,2,2,1,Medium Complexity (3-4)
38188,South of  USA,USCA,Second Class,5,13.0,938.4,4,2,2,1,High Complexity (5+)
38031,South of  USA,USCA,Standard Class,4,10.0,797.72,2,4,-2,0,Medium Complexity (3-4)
37763,West of USA,USCA,Second Class,2,5.0,548.75,4,2,2,1,Low Complexity (2)
37531,West of USA,USCA,Standard Class,5,12.0,1141.93,2,4,-2,0,High Complexity (5+)
37403,US Center,USCA,Standard Class,4,6.0,911.89,4,4,0,0,Medium Complexity (3-4)
37225,South of  USA,USCA,Standard Class,1,1.0,395.98,6,4,2,1,Single Item (1)
37098,US Center,USCA,Standard Class,4,13.0,779.91,4,4,0,0,Medium Complexity (3-4)
37073,East of USA,USCA,First Class,4,10.0,1211.85,2,1,1,1,Medium Complexity (3-4)
37035,West of USA,USCA,Second Class,2,2.0,454.57,6,2,4,1,Low Complexity (2)
36951,West of USA,USCA,Second Class,4,7.0,767.18,2,2,0,0,Medium Complexity (3-4)
36907,East of USA,USCA,Standard Class,4,12.0,1246.35,3,4,-1,0,Medium Complexity (3-4)
36724,West of USA,USCA,Standard Class,4,10.0,1006.67,5,4,1,1,Medium Complexity (3-4)
36710,US Center,USCA,Standard Class,3,3.0,877.95,6,4,2,1,Medium Complexity (3-4)
36599,South of  USA,USCA,Standard Class,4,8.0,1012.12,5,4,1,1,Medium Complexity (3-4)
36430,East of USA,USCA,Standard Class,5,12.0,1165.92,6,4,2,1,High Complexity (5+)
36347,West of USA,USCA,Standard Class,5,7.0,921.92,3,4,-1,0,High Complexity (5+)
36306,East of USA,USCA,Second Class,2,2.0,633.96,2,2,0,0,Low Complexity (2)
36242,West of USA,USCA,First Class,5,15.0,1207.15,2,1,1,1,High Complexity (5+)
36204,East of USA,USCA,Standard Class,3,4.0,505.75,5,4,1,1,Medium Complexity (3-4)
36196,West of USA,USCA,First Class,3,3.0,454.17,2,1,1,1,Medium Complexity (3-4)
36181,West of USA,USCA,Standard Class,1,1.0,395.98,2,4,-2,0,Single Item (1)
36107,US Center,USCA,Second Class,2,2.0,475.47,3,2,1,1,Low Complexity (2)
36082,West of USA,USCA,Standard Class,4,10.0,795.39,3,4,-1,0,Medium Complexity (3-4)
36045,West of USA,USCA,Second Class,5,7.0,723.54,6,2,4,1,High Complexity (5+)
35947,West of USA,USCA,First Class,2,3.0,497.56,2,1,1,1,Low Complexity (2)
35788,East of USA,USCA,Second Class,3,4.0,673.15,4,2,2,1,Medium Complexity (3-4)
35785,US Center,USCA,Second Class,5,11.0,888.2,6,2,4,1,High Complexity (5+)
35723,South of  USA,USCA,Standard Class,2,2.0,565.97,4,4,0,0,Low Complexity (2)
35603,West of USA,USCA,Standard Class,4,6.0,619.97,4,4,0,0,Medium Complexity (3-4)
35410,US Center,USCA,Standard Class,1,1.0,379.98,6,4,2,1,Single Item (1)
35299,US Center,USCA,Standard Class,3,9.0,600.03,5,4,1,1,Medium Complexity (3-4)
35250,East of USA,USCA,Standard Class,5,10.0,862.88,6,4,2,1,High Complexity (5+)
35249,West of USA,USCA,Standard Class,3,9.0,1064.91,5,4,1,1,Medium Complexity (3-4)
34845,South of  USA,USCA,Standard Class,4,10.0,774.86,6,4,2,1,Medium Complexity (3-4)
34826,South of  USA,USCA,First Class,2,6.0,626.93,2,1,1,1,Low Complexity (2)
34801,East of USA,USCA,First Class,4,4.0,870.96,2,1,1,1,Medium Complexity (3-4)
34770,US Center,USCA,First Class,5,12.0,1094.26,2,1,1,1,High Complexity (5+)
34764,East of USA,USCA,Standard Class,1,1.0,335.98,5,4,1,1,Single Item (1)
34740,East of USA,USCA,Standard Class,3,5.0,821.13,6,4,2,1,Medium Complexity (3-4)
34557,US Center,USCA,Second Class,4,4.0,901.45,3,2,1,1,Medium Complexity (3-4)
34540,US Center,USCA,Second Class,5,10.0,950.77,6,2,4,1,High Complexity (5+)
34418,South of  USA,USCA,Standard Class,3,3.0,697.44,4,4,0,0,Medium Complexity (3-4)
34325,South of  USA,USCA,Standard Class,4,7.0,900.87,6,4,2,1,Medium Complexity (3-4)
34266,South of  USA,USCA,Standard Class,5,8.0,796.52,2,4,-2,0,High Complexity (5+)
34229,West of USA,USCA,Standard Class,4,4.0,795.04,5,4,1,1,Medium Complexity (3-4)
34077,East of USA,USCA,Standard Class,4,8.0,1044.31,3,4,-1,0,Medium Complexity (3-4)
34015,West of USA,USCA,First Class,5,7.0,1403.9,2,1,1,1,High Complexity (5+)
34003,West of USA,USCA,Same Day,4,11.0,1001.74,0,0,0,0,Medium Complexity (3-4)
33980,US Center,USCA,Standard Class,3,8.0,900.9,6,4,2,1,Medium Complexity (3-4)
33939,US Center,USCA,Standard Class,2,2.0,795.96,5,4,1,1,Low Complexity (2)
33936,East of USA,USCA,Second Class,5,12.0,1237.62,2,2,0,0,High Complexity (5+)
